FishID,Species,TagID,TagType,Origin,FishIDs,ProjectID,ReleaseSite,CaptureDate,CaptureLocation,Easting,Northing,ForkLength,TotalLength,LengthUnit,Mass,MassUnit,Alive,Recapture,InitialRelease,Sex,Interorbital,InsideMouth,OutsideMouth,DorsalScore,CaudalScore,FinClipObs,Surgeon,VIE,DevelopmentalStage,StockingMark1,StockingMark2,FinClip,ScaleSample,SensorType,SensorIDCode,SensorCodeSpace,System,Notes
SNS-2015-090,SNS,1221731,Acoustic,Wild,"FLOY: 102706; Genetic ID: G-1196; Photo ID: 15-117;",Sturgeon-PNR,"Penobscot River","2015-09-23 00:00:00","Penobscot River",517090,4958226,81.00,95.00,cm,4.7999999999999998,kg,1,0,1,LF,57.00,40.00,51.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-113,SNS,1221728,Acoustic,Wild,"FLOY: 102373; Genetic ID: G-1221; Photo ID: 15-147;",Sturgeon-PNR,"Penobscot River","2015-10-09 00:00:00","Penobscot River",520289,4961984,94.00,112.00,cm,7.7999999999999998,kg,1,0,1,LF,67.00,52.00,61.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2016-116,SNS,1251362,Acoustic,Wild,"FLOY: 53046; Genetic ID: G-1433; Photo ID: 16-178;",Sturgeon-PNR,"Penobscot River","2016-11-11 00:00:00","Penobscot River",522376,4963146,70.00,81.00,cm,2.5499999999999998,kg,1,0,1,TT,,,,,,,,,,,,,,T,11183,9002,Penobscot,
SNS-2016-116,SNS,1251362,Acoustic,Wild,"FLOY: 53046; Genetic ID: G-1433; Photo ID: 16-178;",Sturgeon-PNR,"Penobscot River","2020-07-06 00:00:00","Penobscot River",528022,4976571,77.00,91.00,cm,3.4500000000000002,kg,1,1,0,,,,,,,,,,,,,,,T,11183,9002,Penobscot,
SNS-2017-021,SNS,1251360,Acoustic,Wild,"FLOY: 53394; Genetic ID: G-1497; Photo ID: 17-027;",Sturgeon-PNR,"Penobscot River","2017-07-11 00:00:00",Penobscot,,,62.00,73.00,cm,1.5,kg,1,0,1,TT,44.00,32.00,35.00,,,,,,,,,,,T,11181,A69-9002,Penobscot,
SNS-2017-025,SNS,1268215,Acoustic,Wild,"FLOY: 53301; Genetic ID: G-1503; Photo ID: 17-036;",Sturgeon-PNR,"Penobscot River","2017-07-26 00:00:00",Penobscot,513726,4954681,75.00,90.00,cm,3.5499999999999998,kg,1,0,1,TT,56.00,44.00,52.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2017-027,SNS,1268217,Acoustic,Wild,"FLOY: 53303; Genetic ID: G-1505; Photo ID: 17-038;",Sturgeon-PNR,"Penobscot River","2017-07-27 00:00:00",Penobscot,517724,4958887,71.00,82.00,cm,3.0499999999999998,kg,1,0,1,TT,47.00,36.00,45.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2017-030,SNS,1268219,Acoustic,Wild,"FLOY: 53307; Genetic ID: G-1508; Photo ID: 17-042;",Sturgeon-PNR,"Penobscot River","2017-08-01 00:00:00",Penobscot,514486,4948140,84.00,97.00,cm,5.6500000000000004,kg,1,0,1,LF,54.00,34.00,51.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2017-033,SNS,1268223,Acoustic,Wild,"FLOY: 53311; Genetic ID: G-1511; Photo ID: 17-046;",Sturgeon-PNR,"Penobscot River","2017-08-14 00:00:00",Penobscot,514533,4947474,77.00,89.00,cm,4.25,kg,1,0,1,MF,53.00,37.00,49.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2017-036,SNS,1268218,Acoustic,Wild,"FLOY: 53314; Genetic ID: G-1514; Photo ID: 17-049;",Sturgeon-PNR,"Penobscot River","2017-08-15 00:00:00",Penobscot,513133,4952967,73.00,86.00,cm,3.7999999999999998,kg,1,0,1,MF,53.00,37.00,44.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2017-068,SNS,A69-2801-201227,Acoustic,Wild,"FLOY: 53181; Genetic ID: G-1587; Photo ID: 17-109;",Sturgeon-PNR,"Penobscot River","2017-10-18 00:00:00",Penobscot,513317,4952129,93.00,104.00,cm,6.0,kg,1,0,1,U,61.00,44.00,61.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2017-068,SNS,A69-2801-201227,Acoustic,Wild,"FLOY: 53181; Genetic ID: G-1587; Photo ID: 17-109;",Sturgeon-PNR,"Penobscot River","2025-08-17 00:00:00","The Spindle",514494,4948116,96.00,114.00,cm,,g,1,1,0,UNK,66.00,50.00,69.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2017-228,SNS,A69-2801-201244,Acoustic,Wild,"FLOY: 53262; Genetic ID: G-1751; Photo ID: 19-039;",Sturgeon-PNR,"Penobscot River","2017-12-04 00:00:00",Penobscot,520293,4961951,76.00,90.00,cm,,kg,1,0,1,,57.00,37.00,48.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2017-228,SNS,A69-2801-201244,Acoustic,Wild,"FLOY: 53262; Genetic ID: G-1751; Photo ID: 19-039;",Sturgeon-PNR,"Penobscot River","2019-06-19 00:00:00",Penobscot,514480,4947602,80.00,97.00,cm,4.0,kg,1,1,0,U,59.00,39.00,50.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2017-228,SNS,A69-2801-201244,Acoustic,Wild,"FLOY: 53262; Genetic ID: G-1751; Photo ID: 19-039;",Sturgeon-PNR,"Penobscot River","2025-08-05 00:00:00","The Spindle",514494,4948116,91.00,105.00,cm,,g,1,1,0,UNK,73.00,49.00,59.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2018-016,SNS,1251359,Acoustic,Wild,"FLOY: 54328; Genetic ID: G-1776; Photo ID: 18-026;",Sturgeon-PNR,"Penobscot RIver","2018-06-12 00:00:00",Penobscot,528022,4976571,61.00,73.00,cm,1.7,kg,1,0,1,TT,52.00,38.00,47.00,,,,,,,,,,,T,11180,9002,Penobscot,"Caught at Milford Lift"
SNS-2018-023,SNS,1251358,Acoustic,Wild,"FLOY: 54336; Genetic ID: G-1785; Photo ID: 18-038;",Sturgeon-PNR,"Penobscot RIver","2018-07-01 00:00:00",Penobscot,528022,4976571,81.00,91.00,cm,3.0499999999999998,kg,1,0,1,U,59.00,41.00,51.00,,,,,,,,,,,T,11179,9002,Penobscot,"Caught at Milford Lift"
SNS-2019-036,SNS,1251361,Acoustic,Wild,"FLOY: 54551; Genetic ID: G-1950;",Sturgeon-PNR,"Penobscot River","2019-07-09 00:00:00",Penobscot,528022,4976571,54.00,61.00,cm,0.84999999999999998,kg,1,0,1,,36.00,30.00,34.00,,,,,,,,,,,T,11183,9002,Penobscot,"Caught at Milford Lift"
SNS-2020-019,SNS,A69-2801-201234,Acoustic,Wild,"Genetic ID: G-2039;",Sturgeon-PNR,"Penobscot River","2020-08-17 00:00:00","Penobscot River",514530,4947266,80.00,91.00,cm,,,1,0,1,,57.00,43.00,53.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2020-019,SNS,A69-2801-201234,Acoustic,Wild,"Genetic ID: G-2039;",Sturgeon-PNR,"Penobscot River","2025-08-05 00:00:00","The Spindle",514494,4948116,86.00,101.00,cm,,g,1,1,0,UNK,62.00,47.00,54.00,,,,,,,,,,,,NA,NA,Penobscot,
   
